system:index,B11,B12,B5,B6,B7,B8,Blue,Green,MSK_CLDPRB,MSK_SNWPRB,Red,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,cirrus,cirrus_scl,class,cloud_shadow,dark_pixel,date,hi_prob_cloud,low_prob_cloud,med_prob_cloud,mission,opaque,snow_ice,system:time_start,vol_init,water,.geo
00000000000000001867,2992,2597,0.2773,0.2649,0.2536,0.3012,0.3028,0.2921,77,0,0.2717,0.27940000000000004,0.2992,0.2597,0.3028,0.2921,0.2717,0.2773,0.2649,0.2536,0.3012,0.2441,0.4494,1,0,cloud,0,0,2019-05-12,0,0,1,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.99837791472505,46.93831254270007]}"
00000000000000001868,2994,2570,0.2612,0.25730000000000003,0.2579,0.2496,0.2586,0.2451,58,0,0.242,0.2786,0.2994,0.257,0.2586,0.2451,0.242,0.2612,0.25730000000000003,0.2579,0.2496,0.2591,0.4605,1,0,cloud,0,0,2019-05-12,0,0,1,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.9982486007945,46.94044845210467]}"
00000000000000001869,2061,1406,0.1919,0.1843,0.17745,0.21605,0.20525,0.19895,30,0,0.18415,0.14235,0.2061,0.1406,0.20525,0.19895,0.18415,0.1919,0.1843,0.17745,0.21605,0.1648,0.24370000000000003,0,0,cloud,0,0,2019-05-12,0,0,1,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.98660588794395,46.93120473562088]}"
0000000000000000186a,3068,2701.5,0.26195,0.26795,0.26945,0.28005,0.2589,0.25165000000000004,2,0,0.24615,0.26315,0.3068,0.27015,0.2589,0.25165000000000004,0.24615,0.26195,0.26795,0.26945,0.28005,0.27344999999999997,0.46415000000000006,1,0,cloud,0,0,2019-05-12,0,0,1,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.9846483425815,46.92764191387917]}"
0000000000000000186b,2199,1561.5,0.20505,0.19695,0.1799,0.2335,0.253,0.21255,33,0,0.19485,0.1991,0.2199,0.15615,0.253,0.21255,0.19485,0.20505,0.19695,0.1799,0.2335,0.1648,0.3005,0,0,cloud,0,0,2019-05-12,0,0,1,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-91.00091068412341,46.92901977610469]}"
0000000000000000186c,1499,1095,0.14700000000000002,0.1384,0.1254,0.1501,0.1705,0.158,0,0,0.1453,0.1058,0.1499,0.1095,0.1705,0.158,0.1453,0.14700000000000002,0.1384,0.1254,0.1501,0.1133,0.12810000000000002,0,1,cloud,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.62656023248452,47.04559405494492]}"
0000000000000000186d,1221,643,0.1289,0.1084,0.08560000000000001,0.1486,0.1683,0.1585,0,0,0.1365,0.0979,0.1221,0.06430000000000001,0.1683,0.1585,0.1365,0.1289,0.1084,0.08560000000000001,0.1486,0.0618,0.1102,0,1,cloud,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.61059219161214,47.04342693183295]}"
0000000000000000186e,5806,5385,0.7585000000000001,0.7321000000000001,0.7136,0.7291000000000001,0.7606,0.7296,100,0,0.7232000000000001,0.8697,0.5806,0.5385,0.7606,0.7296,0.7232000000000001,0.7585000000000001,0.7321000000000001,0.7136,0.7291000000000001,0.6988000000000001,1.4562000000000002,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.11638556275767,47.06533895440959]}"
0000000000000000186f,4713,4774,0.4954,0.4916,0.479,0.5091,0.5612,0.4896,100,0,0.4699,0.5701,0.4713,0.4774000000000001,0.5612,0.4896,0.4699,0.4954,0.4916,0.479,0.5091,0.4709,0.9483,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.1259993846289,47.04850138883177]}"
00000000000000001870,4021,4137,0.4226,0.4033,0.4004,0.5401,0.5949,0.4984,100,0,0.4270000000000001,0.5014000000000001,0.4021,0.4137,0.5949,0.4984,0.4270000000000001,0.4226,0.4033,0.4004,0.5401,0.4041,0.8757,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.12462598150444,46.964219919820586]}"
00000000000000001871,4147,4538,0.4446,0.4367,0.4357,0.4082,0.436,0.4137,100,0,0.4245,0.4939,0.4147,0.4538,0.436,0.4137,0.4245,0.4446,0.4367,0.4357,0.4082,0.4406000000000001,0.8675,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.10677174088644,46.93796919191895]}"
00000000000000001872,4630,4389,0.5469,0.5162,0.4945000000000001,0.5827,0.6341,0.5698,100,0,0.5327000000000001,0.6226,0.463,0.4389,0.6341,0.5698,0.5327000000000001,0.5469,0.5162,0.4945000000000001,0.5827,0.4787,1.0528,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.1081451440109,47.018549607055775]}"
00000000000000001873,3859.5,3661,0.4331,0.4145,0.4168,0.43845,0.4566,0.42945,100,0,0.4236,0.4709,0.38595,0.3661,0.4566,0.42945,0.4236,0.4331,0.4145,0.4168,0.43845,0.40125,0.7323999999999999,0,0,cloud,0,0,2019-05-12,1,0,0,SEN2,1,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.28667417288771,47.061597768625745]}"
00000000000000001874,1778,1637.5,0.1795,0.18615,0.18025,0.2128,0.09115,0.1211,7,0,0.1794,0.0464,0.1778,0.16375,0.09115,0.1211,0.1794,0.1795,0.18615,0.18025,0.2128,0.187,0.1939,0,0,shorelineContamination,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-90.50232521803446,46.872068137450086]}"
00000000000000001875,2019,1549.5,0.16525,0.2123,0.22935,0.2443,0.06595000000000001,0.08725000000000001,0,0,0.1242,0.042,0.2019,0.15495000000000003,0.06595000000000001,0.08725000000000001,0.1242,0.16525,0.2123,0.22935,0.2443,0.248,0.22525,0,0,shorelineContamination,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.50157608905748,46.87193436441847]}"
00000000000000001876,1830,1429.5,0.16905,0.2073,0.21035,0.23165,0.07445,0.0974,0,0,0.1457,0.05385000000000001,0.183,0.14295000000000002,0.07445,0.0974,0.1457,0.16905,0.2073,0.21035,0.23165,0.22395,0.12065,0,0,shorelineContamination,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,0,"{""type"":""Point"",""coordinates"":[-90.50059954592678,46.87163560464789]}"
00000000000000001877,1050,951.5,0.089,0.1034,0.10135,0.0869,0.053,0.0512,0,0,0.08465,0.04295,0.105,0.09515,0.053,0.0512,0.08465,0.089,0.1034,0.10135,0.0869,0.07785,0.0478,0,0,other,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-91.67293734478719,47.01499570351618]}"
00000000000000001878,1078.5,978,0.0892,0.09405,0.09360000000000002,0.08825000000000001,0.04585,0.0431,0,0,0.08,0.0483,0.10785,0.0978,0.04585,0.0431,0.08,0.0892,0.09405,0.09360000000000002,0.08825000000000001,0.07875,0.0508,0,0,other,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-91.67413684297055,47.015405940813096]}"
00000000000000001879,39,32,0.0098,0.0068,0.0077,0.0066,0.0225,0.0182,0,0,0.0108,0.0223,0.0039,0.0032,0.0225,0.0182,0.0108,0.0098,0.0068,0.0077,0.0066,0.0061,0.0081,0,0,other,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-90.54977005324312,46.620753202077864]}"
0000000000000000187a,50,48,0.0113,0.0085,0.0095,0.0074,0.0241,0.0221,0,0,0.0129,0.0223,0.005,0.0048,0.0241,0.0221,0.0129,0.0113,0.0085,0.0095,0.0074,0.0076,0.0077,0,0,other,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-90.54925279752094,46.61792167290893]}"
0000000000000000187b,52,37,0.0119,0.0097,0.0097,0.0089,0.0276,0.0256,0,0,0.0126,0.0248,0.0052,0.0037,0.0276,0.0256,0.0126,0.0119,0.0097,0.0097,0.0089,0.0077,0.0088,0,0,other,0,0,2019-05-12,0,0,0,SEN2,0,0,2019-05-12T00:00:00Z,LRCP,1,"{""type"":""Point"",""coordinates"":[-90.52917346547726,46.59549685371115]}"
000000000000000011fe,1381,1517,0.3432,0.2999,0.28150000000000003,0.3025,0.3983,0.35350000000000004,100,8,0.326,0.4256,0.1381,0.1517,0.3983,0.35350000000000004,0.326,0.3432,0.2999,0.28150000000000003,0.3025,0.272,1.2728000000000002,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.8415805466285,46.836680711489926]}"
000000000000000011ff,1462,1612,0.372,0.3245,0.3039,0.3154,0.4107,0.3763,100,9,0.34440000000000004,0.4606,0.1462,0.1612,0.4107,0.3763,0.34440000000000004,0.372,0.3245,0.3039,0.3154,0.2953,1.4032,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.86149043283214,46.80801760991838]}"
00000000000000001200,1523,1703,0.3803,0.3305,0.3136,0.3327,0.4355,0.3856,100,5,0.3569,0.4713,0.15230000000000002,0.1703,0.4355,0.3856,0.3569,0.3803,0.3305,0.3136,0.3327,0.30060000000000003,1.4654,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.78390207450218,46.81107209413999]}"
00000000000000001201,1583,1776,0.3763,0.3325,0.3145,0.3239,0.4268,0.3849,100,0,0.35300000000000004,0.4839,0.1583,0.1776,0.4268,0.3849,0.35300000000000004,0.3763,0.3325,0.3145,0.3239,0.30610000000000004,1.4894,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.70184569691668,46.82094008477127]}"
00000000000000001202,1424,1607,0.3408,0.2954,0.281,0.2919,0.3912,0.3573,100,4,0.3259,0.4514,0.1424,0.1607,0.3912,0.3573,0.3259,0.3408,0.2954,0.281,0.2919,0.2705,1.3945,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.70321910004114,46.84348975879854]}"
00000000000000001203,1383,1504.5,0.33605,0.29025,0.2713,0.29335,0.38995,0.3561,100,8,0.31820000000000004,0.4238,0.1383,0.15045000000000003,0.38995,0.35609999999999997,0.31820000000000004,0.33605,0.29025,0.2713,0.29335,0.26039999999999996,1.2437,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.71523637738017,46.87001695096549]}"
00000000000000001204,1252.5,1368,0.29460000000000003,0.2508,0.23345,0.24285,0.321,0.29965,80,0,0.27545000000000003,0.37445,0.12525000000000003,0.1368,0.321,0.29964999999999997,0.27545000000000003,0.29460000000000003,0.2508,0.23345,0.24285,0.228,1.1077,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.77222814794426,46.86532597665726]}"
00000000000000001205,1219,1308,0.2922,0.2441,0.2309,0.2539,0.34540000000000004,0.3104,84,7,0.28140000000000004,0.3592,0.1219,0.1308,0.34540000000000004,0.3104,0.28140000000000004,0.2922,0.2441,0.2309,0.2539,0.2243,1.077,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.78081191747215,46.84302155318793]}"
00000000000000001206,1435,1528.5,0.3471,0.30485,0.2898,0.2994,0.39305,0.3537,100,1,0.32485,0.43695000000000006,0.14350000000000002,0.15285,0.39305,0.3537,0.32484999999999997,0.3471,0.30485,0.2898,0.2994,0.27680000000000005,1.2714,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.8302499708517,46.86532597665727]}"
00000000000000001207,1805,2018,0.4798,0.433,0.4144000000000001,0.4467,0.5464,0.4950000000000001,0,23,0.4526,0.5946,0.1805,0.2018,0.5464,0.4950000000000001,0.4526,0.4798,0.433,0.4144000000000001,0.4467,0.4066,1.5846,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.41767610498268,47.0544275341318]}"
00000000000000001208,1501,1586,0.312,0.2977,0.2887,0.2813,0.34450000000000003,0.3169,93,0,0.28850000000000003,0.4038,0.1501,0.15860000000000002,0.34450000000000003,0.3169,0.28850000000000003,0.312,0.2977,0.2887,0.2813,0.2773,1.0736,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.34145669067613,47.09838089321561]}"
00000000000000001209,1515,1576,0.3341,0.30110000000000003,0.28240000000000004,0.29960000000000003,0.3747,0.34500000000000003,100,0,0.3166,0.4152,0.1515,0.15760000000000002,0.3747,0.34500000000000003,0.3166,0.3341,0.30110000000000003,0.28240000000000004,0.29960000000000003,0.27,1.08,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.22060613392563,47.1292244952023]}"
0000000000000000120a,1646,1841,0.4045,0.364,0.3463,0.3728,0.4722,0.4226,0,9,0.3845,0.5116,0.1646,0.1841,0.4722,0.4226,0.3845,0.4045,0.364,0.3463,0.3728,0.3372,1.3381,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.0819057956582,47.076874648834846]}"
0000000000000000120b,1572,1777,0.422,0.3808,0.3599,0.3844,0.4889,0.4392,0,29,0.3988,0.531,0.1572,0.1777,0.4889,0.4392,0.3988,0.422,0.3808,0.3599,0.3844,0.3473,1.3943,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.18352870866623,47.037112844741266]}"
0000000000000000120c,1549,1707,0.3708,0.3398,0.32220000000000004,0.33640000000000003,0.4215,0.3824,100,3,0.3543,0.4728,0.1549,0.17070000000000002,0.4215,0.3824,0.3543,0.3708,0.3398,0.32220000000000004,0.33640000000000003,0.3139,1.2367,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.34420349692505,47.039453872794326]}"
0000000000000000120d,1822,2033,0.4853,0.443,0.4224,0.4465,0.5521,0.5014000000000001,0,23,0.4578,0.6116,0.1822,0.2033,0.5521,0.5014000000000001,0.4578,0.4853,0.443,0.4224,0.4465,0.403,1.5906,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-91.46162054586438,46.98608289228563]}"
0000000000000000120e,1294,1304,0.2406,0.203,0.1993,0.2595,0.2929,0.3108,65,1,0.2525,0.31470000000000004,0.12940000000000002,0.13040000000000002,0.2929,0.3108,0.2525,0.2406,0.203,0.1993,0.2595,0.1969,0.7474000000000001,1,0,cloud,0,0,2019-07-16,0,0,1,SEN2,0,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.2246079453248,46.81922333086569]}"
0000000000000000120f,1240,860,0.218,0.1989,0.162,0.1901,0.2873,0.2228,42,0,0.2117,0.2204,0.124,0.08600000000000001,0.2873,0.2228,0.2117,0.218,0.1989,0.162,0.1901,0.1235,0.4726,1,0,cloud,0,0,2019-07-16,0,0,1,SEN2,0,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.22473725925535,46.81813531020864]}"
00000000000000001210,1155,1027,0.2013,0.186,0.1693,0.1569,0.2016,0.2155,40,0,0.2071,0.2338,0.1155,0.1027,0.2016,0.2155,0.2071,0.2013,0.186,0.1693,0.1569,0.1541,0.5482,1,0,cloud,0,0,2019-07-16,0,0,1,SEN2,0,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.23374910248437,46.82121654903658]}"
00000000000000001211,1383,1565,0.3115,0.2768,0.2647,0.2614,0.334,0.31020000000000003,100,0,0.2975,0.4069,0.1383,0.1565,0.334,0.31020000000000003,0.2975,0.3115,0.2768,0.2647,0.2614,0.2548,1.1112,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.75314519318974,47.19620911122716]}"
00000000000000001212,1516,1810,0.3491,0.3064,0.2911,0.28290000000000004,0.3599,0.3451,100,0,0.32630000000000003,0.4754,0.1516,0.181,0.3599,0.3451,0.32630000000000003,0.3491,0.3064,0.2911,0.28290000000000004,0.2924,1.3268,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.69271991481449,47.20833786609254]}"
00000000000000001213,1649,1824,0.35750000000000004,0.316,0.29910000000000003,0.3118,0.3963,0.3654,100,0,0.3386,0.4457,0.16490000000000002,0.1824,0.3963,0.3654,0.3386,0.35750000000000004,0.316,0.29910000000000003,0.3118,0.28800000000000003,1.2339,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.5595131890449,47.177543314217445]}"
00000000000000001214,1517,1674,0.32280000000000003,0.2896,0.2717,0.28390000000000004,0.361,0.3335,100,0,0.30410000000000004,0.4041,0.1517,0.16740000000000002,0.361,0.3335,0.30410000000000004,0.32280000000000003,0.2896,0.2717,0.28390000000000004,0.2592,1.1283,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.64465526455942,47.14299419925534]}"
00000000000000001215,2225,2577,0.5949,0.539,0.5063,0.5448000000000001,0.676,0.6195,0,20,0.5665,0.7423000000000001,0.2225,0.2577,0.676,0.6195,0.5665,0.5949,0.539,0.5063,0.5448000000000001,0.4874,1.5978,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.84515428432654,47.12711088130297]}"
00000000000000001216,1696,1874,0.4236,0.3769,0.35800000000000004,0.3746,0.4748,0.4384,100,10,0.3985,0.5261,0.1696,0.1874,0.4748,0.4384,0.3985,0.4236,0.3769,0.35800000000000004,0.3746,0.34,1.3954,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.94266144706226,47.10842278878797]}"
00000000000000001217,1299,1393,0.2842,0.25270000000000004,0.2346,0.2446,0.3148,0.28950000000000004,80,0,0.2695,0.3558,0.12990000000000002,0.1393,0.3148,0.28950000000000004,0.2695,0.2842,0.25270000000000004,0.2346,0.2446,0.2256,0.9196,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.97012505045042,47.24843856186617]}"
00000000000000001218,1547,1580,0.37,0.32430000000000003,0.29450000000000004,0.3134,0.3911,0.369,100,0,0.34700000000000003,0.4151,0.1547,0.158,0.3911,0.369,0.34700000000000003,0.37,0.32430000000000003,0.29450000000000004,0.3134,0.2786,1.0862,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.83279811530744,47.055118694795084]}"
00000000000000001219,1572,1663,0.3514,0.31320000000000003,0.2933,0.3195,0.3986,0.366,100,0,0.3316,0.4271,0.1572,0.1663,0.3986,0.366,0.3316,0.3514,0.31320000000000003,0.2933,0.3195,0.28040000000000004,1.1287,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.9193135939464,47.047631864126345]}"
0000000000000000121a,2140,2511,0.5709000000000001,0.5233,0.5001,0.514,0.6341,0.5769000000000001,0,13,0.5333,0.7341000000000001,0.214,0.2511,0.6341,0.5769000000000001,0.5333,0.5709000000000001,0.5233,0.5001,0.514,0.478,1.5978,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.5169376921866,47.10188128754256]}"
0000000000000000121b,2109.5,2486,0.51775,0.46695,0.44625,0.4501,0.55115,0.5112000000000001,100,0,0.48655,0.6667500000000001,0.21095000000000003,0.2486,0.55115,0.5112000000000001,0.48655,0.51775,0.46695,0.44625,0.4501,0.43800000000000006,1.60575,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.35857271827348,47.12114906319451]}"
0000000000000000121c,1922,2171,0.4404,0.4026,0.3807,0.4063,0.5123,0.4532000000000001,100,0,0.4035,0.5572,0.1922,0.2171,0.5123,0.4532000000000001,0.4035,0.4404,0.4026,0.3807,0.4063,0.3587,1.6137,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.2212457831305,47.162253056705175]}"
0000000000000000121d,1907,2129,0.4251,0.3769,0.3544,0.3937,0.5004000000000001,0.4461,100,0,0.4,0.5337000000000001,0.1907,0.2129,0.5004000000000001,0.4461,0.4,0.4251,0.3769,0.3544,0.3937,0.34040000000000004,1.6137,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.16906092350203,47.15011092453664]}"
0000000000000000121e,2583,2885,0.5468000000000001,0.4917,0.4613,0.4897,0.61,0.555,100,0,0.512,0.6729,0.25830000000000003,0.28850000000000003,0.61,0.555,0.512,0.5468000000000001,0.4917,0.4613,0.4897,0.4495,1.6137,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.16356731100417,47.085627864202756]}"
0000000000000000121f,1490,1584,0.3007,0.2786,0.26180000000000003,0.28240000000000004,0.3621,0.3186,86,0,0.2823,0.3987,0.149,0.1584,0.3621,0.3186,0.2823,0.3007,0.2786,0.26180000000000003,0.28240000000000004,0.2486,1.1005,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.19515112376574,47.05569837793204]}"
00000000000000001220,2185.5,2497,0.51985,0.4739,0.44845,0.4555,0.56025,0.5255000000000001,100,0,0.48795,0.66105,0.21855,0.24970000000000003,0.56025,0.5255000000000001,0.48795,0.51985,0.4739,0.44845,0.4555,0.43075,1.60575,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.27755085213236,47.08656427542399]}"
00000000000000001221,1623.5,1737.5,0.3245,0.30295,0.28885,0.28255,0.3569,0.32130000000000003,100,0,0.30185,0.4243,0.16235,0.17375000000000002,0.3569,0.32130000000000003,0.30185,0.3245,0.30295,0.28885,0.28254999999999997,0.27495000000000003,1.18735,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.33522932425869,47.04166112781578]}"
00000000000000001222,1443,1508,0.28515,0.26180000000000003,0.2521,0.25215,0.31600000000000006,0.28935,76,0,0.26495,0.35985,0.14429999999999998,0.1508,0.31600000000000006,0.28935,0.26495,0.28515,0.26180000000000003,0.2521,0.25215,0.24015000000000003,0.97735,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.36543973389578,47.0182597654873]}"
00000000000000001223,1518,1530.5,0.2874,0.2873,0.2884,0.2952,0.3299,0.29385,75,0,0.26485000000000003,0.3637,0.15180000000000002,0.15305000000000002,0.3299,0.29385,0.26485000000000003,0.2874,0.2873,0.2884,0.2952,0.27885000000000004,1.08505,0,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.6877970672515,46.85037015172401]}"
00000000000000001224,1695,1675,0.3103,0.3261,0.324,0.3138,0.34440000000000004,0.3135,81,0,0.276,0.3982,0.1695,0.1675,0.34440000000000004,0.3135,0.276,0.3103,0.3261,0.324,0.3138,0.3111,1.288,0,0,cloud,0,0,2019-07-16,1,0,0,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.7317415081332,46.82312504428746]}"
00000000000000001225,1558,1623,0.29410000000000003,0.2722,0.257,0.26295,0.35345000000000004,0.30720000000000003,79,0,0.27405,0.39655,0.1558,0.1623,0.35345000000000004,0.30720000000000003,0.27405,0.29410000000000003,0.2722,0.257,0.26295,0.2475,1.12075,1,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.1934120743549,46.84285656644895]}"
00000000000000001226,1497,1524.5,0.27945,0.25205,0.2367,0.262,0.34795,0.3038,74,0,0.26615,0.3662,0.1497,0.15245000000000003,0.34795,0.3038,0.26615,0.27945,0.25205,0.2367,0.262,0.2232,1.0332,1,0,cloud,0,0,2019-07-16,0,0,1,SEN2,1,0,2019-07-16T00:00:00Z,JFL,0,"{""type"":""Point"",""coordinates"":[-90.17281102748797,46.84942928140173]}"
